#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
9.8854306190260483e-16  9.9999999999999967e-01  -1.5293099176251540e-01  1.8864631559006744e+00  -1.4488821409627282e+00  5.7923624334503137e+00  1.7883427890576227e+00  -1.5240299684784770e+00  -2.8937383047473055e+00  3.0305297699533651e-01  9.4311229746310354e-01  2.0906647721979837e-01  
-4.5183508907455039e-15  1.0000000000000093e+00  -2.0036988377139020e-01  2.2465401759799750e+00  -7.6578020760567456e-01  5.7924847767258942e+00  -6.3294286308223902e-01  4.1301322577036821e+00  2.8415855061417361e-01  -2.9854392702688894e+00  -2.6725598852576384e-04  5.6789559950942703e-01  
-8.1935205410837984e-15  9.9999999999998701e-01  -2.8785191396996246e-01  1.6884010390798783e+00  -9.6940279515199679e-01  3.0815744449017171e+00  1.3780410759675390e+00  1.6884151441618023e+01  -8.1918941392080917e+00  -2.0729489310068971e+01  4.4579630784897688e+00  6.5856007797631655e+00  
-1.7796840063509300e-15  1.0000000000000062e+00  -3.5682494640861778e-01  2.1978839363137448e+00  -1.4348532857460814e+00  5.9350337791495713e+00  -8.8549625694671141e-01  1.7797479933967673e+00  4.8586102102974305e-01  -1.1682000421988681e+00  -2.6965185343294562e-02  2.2570562402029998e-01  
-4.7972109898764560e-15  9.9999999999997391e-01  -1.7634343383681531e-01  1.7834982517833877e+00  -1.0271894316455195e+00  3.6119112281359920e+00  5.1569329463334363e+01  5.7026731998844852e+01  -9.9907287586601740e+01  -8.0729696428830408e+01  4.1278997327603939e+01  2.8702458479245657e+01  
-4.0831178887578379e-15  9.9999999999997580e-01  -3.2693925281017311e-01  2.0487436768571787e+00  -1.3684894315199903e+00  5.3310925313693751e+00  -5.9841166180866168e-01  6.3173688552259777e-01  2.2452730893132200e-01  -4.7967177919353987e-01  3.4815989621481941e-02  1.2898767135481290e-01  
-1.5580892336650069e-15  1.0000000000000169e+00  -2.0262141426479505e-01  1.6781390432060086e+00  -1.3902193951498418e+00  6.3775505302746796e+00  1.5921859942935535e-01  -2.2261774985965430e+00  -7.6389523715937924e-01  9.2683195713988176e-01  3.8030764975314058e-01  3.6852031971950874e-02  
-1.5672440356583246e-15  9.9999999999999245e-01  -2.6362497630407594e-01  2.0663102230741521e+00  -7.3625126640548844e-01  4.7217168852278766e+00  -2.5003391549501917e+00  6.6417310055593601e+00  2.2919732867015936e+00  -5.6969924106038832e+00  -4.7896704000826584e-01  1.2302381115674748e+00  
6.7754674633304927e-15  1.0000000000000022e+00  -2.6586333740599999e-01  1.9955157246181545e+00  -1.5230089001865037e+00  4.8519089804789717e+00  5.3366898606865654e+00  5.9692383504201771e+00  -1.0788396678529068e+01  -7.3135426273183253e+00  4.1439167998826330e+00  2.4179511694918427e+00  
-3.9430955514001790e-16  1.0000000000000089e+00  -3.9441120377693106e-01  2.3958139719327174e+00  -1.2638476543554540e+00  6.1634499864099910e+00  -4.8848378196155959e+00  1.3071770980315065e+01  3.3373874046883296e+00  -1.0058448769292168e+01  -5.2195870263944488e-01  1.9442485980231528e+00  
9.5066393960431379e-15  1.0000000000000056e+00  -3.7522899796450959e-01  1.9668930838906140e+00  -1.3210750466193013e+00  4.5228320506095354e+00  -1.1772115360357729e+00  3.2513960508633035e+00  3.8991325586857661e-01  -2.9262523993255201e+00  1.0891111760264016e-01  6.8828664550500518e-01  
-3.1606504237117965e-14  1.0000000000000406e+00  -2.3453819158723363e-01  1.8649784734526320e+00  -1.5961208450488820e+00  5.4835945134488728e+00  1.4095652047211256e+00  -1.7038480747855471e+00  -2.6456705717136622e+00  4.1798233133232882e-01  9.6445820640383040e-01  2.1655536327633160e-01  
5.5311899629092766e-14  1.0000000000000964e+00  -2.2807980412752507e-01  2.0086203427792464e+00  -9.0346540274240983e-01  6.0067897505367496e+00  -5.0101445027890179e-01  -3.0742373892912234e-01  3.3690731341414071e-01  2.0842869200976039e-01  -3.1418657986898718e-02  7.6411165888742275e-04  
-4.7676556628866186e-15  1.0000000000000018e+00  -3.2885692314826082e-01  1.9922045319648862e+00  -1.6242417789648373e+00  5.1090160327098166e+00  1.1314805935306635e+00  1.3103399107412339e+00  -2.7279716855370668e+00  -1.6460063641998630e+00  1.0416364906376359e+00  5.6318920087266044e-01  
3.7434935854194106e-14  9.9999999999997202e-01  -2.4934825975993624e-01  1.6228902043103333e+00  -1.7390826233076087e+00  5.7549401242143610e+00  1.5871021392520497e+00  -5.9065419033774837e+00  -3.8819954598519741e+00  2.4884276896398578e+00  1.9417135818828304e+00  3.0812366425029697e-01  
-1.9135720732458084e-14  1.0000000000000182e+00  -2.5060763872585912e-01  1.8751640360428055e+00  -1.0367661462545774e+00  5.2555433380497671e+00  -5.1683713455752156e-01  -7.1125225072117715e-01  2.9591063322908157e-01  3.6500592495292916e-01  -2.9084235404352272e-03  -3.5719954111763734e-03  
-1.6269725242968230e-14  9.9999999999999734e-01  -3.3434478829361858e-01  1.8105013961754926e+00  -1.5880374964586632e+00  4.7735922631244287e+00  9.3865359751593963e-02  -1.6954696579951447e+00  -9.1416042467457426e-01  6.8138308640688661e-01  4.7948458293589058e-01  8.1930693978449834e-02  
2.8544624832456228e-14  9.9999999999998868e-01  -1.8058915264573103e-01  1.5627835879926741e+00  -1.2471043693465182e+00  5.0128559376866164e+00  7.9895464699227303e-01  -3.6995443269823949e+00  -1.9574641136930797e+00  1.5105548555350541e+00  9.0076119878270922e-01  1.1678748689628440e-01  
1.6397546124125966e-15  1.0000000000000060e+00  -3.1393589069056499e-01  2.0253048078593885e+00  -1.6142090181995343e+00  5.8129025741611544e+00  -1.9987947649995313e-01  -5.4495303956832386e-01  -1.6816734314262660e-01  2.7015832740246887e-01  1.2329862663042863e-01  2.1161594500716190e-02  
-1.2218000409538189e-15  1.0000000000000075e+00  -2.9273165674087170e-01  1.8437461952580891e+00  -8.7286980006834791e-01  4.1056199391155710e+00  -1.6059436509412390e+00  7.5538376920651529e-01  1.5420966028577152e+00  -8.4677803971070453e-01  -3.0211924501136384e-01  2.3422834059202621e-01  
7.4504466118919788e-16  1.0000000000000078e+00  -1.9884712151245035e-01  1.7623447537207617e+00  -1.5329610159913507e+00  5.6860574209359971e+00  1.1684031182393704e+00  -2.6182857795479837e+00  -2.2668106829548837e+00  9.5078780166753751e-01  8.7440308967352909e-01  1.4315692246714123e-01  
3.3648966435561863e-15  1.0000000000000024e+00  -3.0790722135367193e-01  1.7674016780117963e+00  -1.3364095054265661e+00  4.0724965669299422e+00  6.7056508329900155e-01  -4.4633713087172033e-01  -2.0515481513380531e+00  -5.0622996482823324e-01  9.0818589939692840e-01  3.9472113855336266e-01  
-8.5824514766873240e-15  1.0000000000000120e+00  -3.3320534229318599e-01  1.7593497853656979e+00  -9.4718142998485266e-01  3.8351642918375353e+00  -1.9415835959662253e+00  -4.0410784437115549e-01  1.9445210833279494e+00  -3.1028808694849891e-02  -3.8714099087798709e-01  9.2863838007845645e-02  
-7.4269125644843399e-14  9.9999999999998412e-01  -1.7761379901951532e-01  2.1486237042350975e+00  -6.3303751289037347e-01  6.2968652441422650e+00  -5.2667456690501091e-01  -4.0765272643738856e-03  4.1790253800076793e-01  9.6561173804354111e-02  -5.9292938334422646e-02  5.6446353221710956e-03  
7.2639238905717994e-14  9.9999999999972511e-01  -2.8127590942534714e-01  1.6426940901946196e+00  -9.5992174101988892e-01  5.0347336799525557e+00  -8.7213213479829521e-01  -1.6997569234230845e+00  5.7985380537013920e-01  7.7049863187864609e-01  -5.7118254658414013e-03  -7.5301202544498097e-03  
1.0200273384168283e-13  9.9999999999953060e-01  -2.9584996701654298e-01  1.8206694500240512e+00  -1.3714043126613880e+00  3.8043848520468768e+00  8.0367427303511704e+01  1.1020985809235574e+02  -1.8502408487933829e+02  -1.5252170783608392e+02  8.3891052199359095e+01  5.7055714910928657e+01  
