#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-2.3413202687624136e-15  1.0000000000000000e+00  -3.9685940422432003e-01  1.9593947422771534e+00  -1.0496749643433909e+00  4.2205045452041281e+00  -6.2586667065410904e+00  1.0199810394996934e+01  5.8301140874365398e+00  -9.6686427577515683e+00  -1.2755744022015674e+00  2.2361325119484325e+00  
2.8117687804168141e-15  1.0000000000000020e+00  -3.4133839281689865e-01  2.0651860718341517e+00  -1.4284182249354405e+00  5.1098307532503426e+00  -1.7065136657195135e-01  2.8261894353102832e+00  -7.9313940406476346e-01  -2.4094040813251540e+00  3.9578784526496491e-01  5.6315166562745855e-01  
4.8432491485528932e-15  9.9999999999995393e-01  -2.3328528865997800e-01  1.6658867760125935e+00  -1.4574332407583763e+00  5.2136894663982405e+00  6.4204523816114434e-01  -3.0750734391634755e+00  -1.7206821081487562e+00  1.2499649716886871e+00  7.9781757454146285e-01  1.0966470200839529e-01  
-1.1498746381818245e-13  1.0000000000002052e+00  -2.6653823969650253e-01  1.7042904292057832e+00  -6.6684746742637435e-01  5.3135884495930066e+00  -1.0927490818512759e+00  -1.1676571652676544e+00  9.5445651274370280e-01  4.9110812592752484e-01  -1.4227198708090505e-01  8.6626869716316460e-03  
-6.3785854864083867e-15  9.9999999999999556e-01  -2.5739992088715241e-01  2.1185765478628946e+00  -1.1609968992451776e+00  5.6582542474839714e+00  -3.0951831558055876e-01  1.0127277935512471e+00  -2.2557555762668029e-02  -6.8602466068017476e-01  6.9108707477794656e-02  1.5234037603690265e-01  
-4.8217194605456654e-14  9.9999999999992395e-01  -3.4770064675014095e-01  1.5072592551421720e+00  -1.6104181152895551e+00  4.7499791644590550e+00  -1.9709041551622276e-02  -6.8186965445099181e+00  -2.1510905300642458e+00  3.3315877237503253e+00  1.7681766950021021e+00  2.2964450075849058e-01  
1.8959737690770733e-14  1.0000000000000866e+00  -1.8662008339345565e-01  2.3586532295613534e+00  -1.1331073694836953e+00  5.9293080004092049e+00  3.8623407079778698e+00  2.0681934353425611e+01  -8.6890277129727220e+00  -1.7437826518587698e+01  2.9862587609393305e+00  3.8287040252407674e+00  
2.3582680441164777e-15  9.9999999999999500e-01  -3.2537599903754749e-01  2.0515285667340604e+00  -1.2486557444433313e+00  5.4544060963795467e+00  -9.4581924885271129e-01  1.0445196159712505e-01  7.3187325296472650e-01  -3.5002385977019088e-02  -1.0023944259026675e-01  3.5656459158441844e-02  
-1.3858172373110634e-14  9.9999999999999201e-01  -2.6554658968698142e-01  1.7188297198972375e+00  -1.6638769448782449e+00  5.1963724989705948e+00  1.5536884055505036e+00  -3.7532061480438323e+00  -3.4338849068409472e+00  1.3891014063333273e+00  1.5198599077710693e+00  2.8432100771497426e-01  
3.6651984567348218e-15  1.0000000000000007e+00  -2.7276507843196179e-01  1.9201717921531207e+00  -1.6805059208554112e+00  5.6674232268392419e+00  8.2450423411024631e-01  -1.2939770548099387e+00  -1.7347930653030246e+00  3.6983587866972800e-01  6.4479466820088183e-01  1.3956059689909478e-01  
7.9392490747956242e-14  9.9999999999993150e-01  -1.9694966875318029e-01  2.0242770436696147e+00  -1.2147639881097343e+00  4.6798748346483681e+00  6.5420279170233728e+00  1.1587227143356541e+01  -1.2752525368715567e+01  -1.2479660302394922e+01  4.7282505231484322e+00  3.5634297237403838e+00  
5.7221688791305510e-14  1.0000000000000178e+00  -3.3223148514198653e-01  2.1923153811778939e+00  -1.3644308503901346e+00  5.0423241866208466e+00  -2.4506233461431037e+00  5.7292254403530791e+01  -1.3815257270004441e+01  -5.2693884133921358e+01  7.0700465696475270e+00  1.2658359045272716e+01  
-3.8046092989004222e-14  9.9999999999998179e-01  -3.4253554429097921e-01  1.8500868625406923e+00  -1.1138659037092666e+00  6.0607614764919058e+00  -9.7778930372749162e-01  -7.9504853892709382e-01  7.0897608053510153e-01  3.8870754555350795e-01  -6.5244527258433660e-02  2.0237857245552875e-03  
-8.2771726860950134e-14  1.0000000000001186e+00  -3.0654663957259132e-01  1.9524838706144203e+00  -1.0618549116559681e+00  5.1778517111907663e+00  -1.0097301985771496e+00  -3.1522891216931759e-01  8.3075009831154389e-01  1.7490703138911590e-01  -1.2188041495303389e-01  1.2274703282847636e-02  
-2.5115780750323681e-14  9.9999999999981137e-01  -2.9981641205671028e-01  1.7892825367133207e+00  -1.2667082288358451e+00  5.2474488669101387e+00  -6.9424717543505743e-01  -1.0812101334604094e+00  3.9424295158319944e-01  5.1588933549694227e-01  1.1685982694303683e-02  -3.4893655076412757e-03  
5.9173523372677157e-14  1.0000000000000886e+00  -1.8301054548410622e-01  1.8815117550303080e+00  -8.1877063425479635e-01  6.1202762538132749e+00  -3.6152069748693788e-01  -6.5151439400892475e-01  2.0307923301470893e-01  3.3438358437204008e-01  -1.9918363837444107e-03  -3.2724278501922973e-03  
-1.7618164191964145e-16  9.9999999999994293e-01  -1.9283177124681256e-01  1.6250191608388724e+00  -1.0829996138032107e+00  4.1509955375301519e+00  6.2457075350486413e-01  -2.5529785311472901e+00  -1.5134686171589680e+00  1.0028447316341833e+00  6.4855074671951063e-01  8.9286050531200020e-02  
3.1917052765743663e-14  1.0000000000000415e+00  -3.8110372425079936e-01  1.8163624205440034e+00  -9.7664848936944260e-01  4.7325276497698177e+00  -2.0051746270817485e+00  -6.1941936789340257e-01  1.9110058030338359e+00  1.6952265854799117e-01  -3.4811204449190369e-01  5.2549056037457034e-02  
1.5141787819119435e-15  9.9999999999998845e-01  -3.8166286725936022e-01  2.2712452524086610e+00  -1.5481771445648398e+00  6.1571030449497588e+00  -9.1946795075801047e-01  2.9750647167316928e+00  3.3536096105354518e-01  -2.0342936070041553e+00  3.2592440215700937e-02  3.8350471219406596e-01  
-3.8062368455967739e-15  9.9999999999992062e-01  -3.5064541845328956e-01  1.7713710910319440e+00  -1.7753416475782058e+00  5.8282314607662968e+00  -2.8515383370753433e-01  -2.1777598805564509e+00  -4.6392372530965831e-01  9.8420508925989247e-01  3.9263049505370440e-01  3.9440156156760803e-02  
-5.1612477206677917e-15  1.0000000000000004e+00  -3.8215668444965312e-01  2.3379396287801577e+00  -1.4219007009762459e+00  5.9703960543634391e+00  -2.0769740843169089e+00  9.5447430938617224e+00  5.3114789444043564e-01  -7.4060712575349399e+00  1.4946029757687532e-01  1.4751069817844140e+00  
1.3136688427065355e-15  9.9999999999996991e-01  -2.2843105668949099e-01  2.1572162923283686e+00  -1.4692823863611182e+00  5.9928765746420085e+00  1.3555285158786314e+00  1.7902742326875720e+00  -2.4303414041079230e+00  -1.5954626774662612e+00  7.5815187838692388e-01  4.1968391732889426e-01  
3.8381974241098995e-16  9.9999999999999767e-01  -3.8738377264370627e-01  2.2080053033946565e+00  -1.2114339216808689e+00  5.7764705267003347e+00  -2.1675504731578075e+00  2.9650248236645806e+00  1.9170278129769254e+00  -2.0680882248816461e+00  -3.6072752887027804e-01  3.8599804555146910e-01  
1.8787574799623782e-14  1.0000000000000218e+00  -3.1201376792852792e-01  2.0809338400622939e+00  -1.7847346398011736e+00  6.2221290344093267e+00  2.7981483509330340e-01  -3.1626868921988938e-01  -8.4765353553153844e-01  3.7040305534913928e-02  3.1378106241073778e-01  8.9220924100552684e-02  
