#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           q17           q18           q19           q20           lamb1         lamb2         lamb3         lamb4         
-2.8428749980436145e-16  1.0000000000000000e+00  1.0551611359254072e-02  2.9771355878516190e+00  1.0316496422550377e-01  1.4663102754324907e+01  1.0515246910934584e+00  1.0038243539647722e+02  1.2163406091540800e+01  8.7740846393532297e+02  1.6011704098533932e+02  9.3100079938904964e+03  2.3753762824877417e+03  1.1598035765912278e+05  3.9272976905850555e+04  1.6564540270502283e+06  7.1626027586469578e+05  2.6645121880273875e+07  1.4281805671719052e+07  4.7611916554410660e+08  5.4187333749035555e-03  4.9407453968163145e-01  -1.8203132734468392e-03  1.0000000000000000e-03  
-3.0979395090587569e-15  1.0000000000000000e+00  8.7767444545763199e-02  2.9990633343776207e+00  8.6703908961378540e-01  1.5056111585725615e+01  8.9884591211213234e+00  1.0671960447609966e+02  1.0657641242113893e+02  9.8407467609418870e+02  1.4508454622172321e+03  1.1247276716274704e+04  2.2476201374327815e+04  1.5422923959057519e+05  3.9213757498073782e+05  2.4771180283535654e+06  7.6305341671840409e+06  4.5723991390033796e+07  1.6418999362197572e+08  9.5492109912890279e+08  4.4759629015976639e-02  4.9598149870868419e-01  -1.5036899598052864e-02  1.0000000000000000e-03  
6.9658996422509054e-16  9.9999999999999967e-01  9.6081744986844103e-02  3.0035112445755558e+00  9.5118060519729231e-01  1.5136931597592097e+01  9.8950969090136205e+00  1.0804799744054513e+02  1.1792600068665571e+02  1.0069998256971319e+03  1.6165186348313764e+03  1.1676802960420560e+04  2.5267675785721636e+04  1.6303250440637540e+05  4.4574436401129147e+05  2.6744058093034336e+06  8.7892896095024701e+06  5.0543256598740511e+07  1.9206182510475576e+08  1.0827097103471825e+09  4.8930630080175744e-02  4.9636211107498823e-01  -1.6438319020041118e-02  1.0000000000000000e-03  
1.9943445704943523e-15  9.9999999999999978e-01  -6.9686786379317786e-02  2.9908091494043125e+00  -6.8573989539334157e-01  1.4907125426290666e+01  -7.0634865901725616e+00  1.0429353850770525e+02  -8.2969669134981729e+01  9.4271464342284253e+02  -1.1151722722308773e+03  1.0484099467004695e+04  -1.6994268372011840e+04  1.3887298940452831e+05  -2.9051439505326166e+05  2.1403071167077390e+06  -5.5164531263415990e+06  3.7696405747193240e+07  -1.1535356917893057e+08  7.4783395793816018e+08  -3.5632134355651178e-02  4.9526963866514112e-01  1.1970293833722575e-02  1.0000000000000000e-03  
-2.4232940023050536e-15  1.0000000000000004e+00  8.2792728081631212e-02  2.9965992192984001e+00  8.1694032191376764e-01  1.5011500271897315e+01  8.4528422338987923e+00  1.0599008465724802e+02  9.9944198200318127e+01  9.7156876381516099e+02  1.3553699392883052e+03  1.1014920956065933e+04  2.0893887245377886e+04  1.4951497788814057e+05  3.6231313216612965e+05  2.3727135664797258e+06  6.9987901253166385e+06  4.3208011892511182e+07  1.4931635270529601e+08  8.8921343184063137e+08  4.2255667953011881e-02  4.9576974184641870e-01  -1.4195612955111962e-02  1.0000000000000000e-03  
5.9685718317689507e-15  1.0000000000000002e+00  -1.2997178053451625e-01  3.0259780263234766e+00  -1.3005723413884342e+00  1.5551085725626661e+01  -1.3772781465889649e+01  1.1499501727258293e+02  -1.6849867589003480e+02  1.1301475560666106e+03  -2.3938754827962766e+03  1.4063181427207097e+04  -3.9185891005008176e+04  2.1398009368270601e+05  -7.3182078832283604e+05  3.8723197984328941e+06  -1.5444335822480638e+07  8.1461386669529557e+07  -3.6506277718216282e+08  1.9548356516143165e+09  -6.5719715359838254e-02  4.9825268348562241e-01  2.2079867493991399e-02  1.0000000000000000e-03  
1.3804372870929047e-15  1.0000000000000004e+00  -4.3071944161135696e-02  2.9821489512848425e+00  -4.2211507605586035e-01  1.4752175697434900e+01  -4.3190516252906246e+00  1.0180116860693066e+02  -5.0240683538484376e+01  9.0090344993115809e+02  -6.6639879221021920e+02  9.7280256592332098e+03  -9.9835307529118254e+03  1.2402739897612372e+05  -1.6708730179288186e+05  1.8239512207268591e+06  -3.0926814712438653e+06  3.0402651256534308e+07  -6.2754227456964202e+07  5.6660580376685071e+08  -2.2084172244981985e-02  4.9451501659908548e-01  7.4188200072086768e-03  1.0000000000000000e-03  
-6.1813207145383490e-15  1.0000000000000004e+00  9.8442654381200909e-02  3.0048498133832107e+00  9.7517317370040635e-01  1.5161328273325369e+01  1.0155343484183634e+01  1.0845071388687438e+02  1.2121400467295032e+02  1.0139889619169473e+03  1.6650757493469991e+03  1.1808673018331132e+04  2.6097092404628576e+04  1.6575811592253856e+05  4.6191719024827221e+05  2.7360932210189160e+06  9.1446546835946403e+06  5.2067109832824960e+07  2.0075724592216721e+08  1.1236238841875267e+09  5.0111658826955618e-02  4.9647624464086021e-01  -1.6835143148159388e-02  1.0000000000000000e-03  
-7.1260934535159893e-16  1.0000000000000004e+00  -6.6503560386436233e-02  2.9895555439255603e+00  -6.5402875417902895e-01  1.4884609892947235e+01  -6.7303103600163467e+00  1.0392943803588872e+02  -7.8944140436788558e+01  9.3656381800544943e+02  -1.0590268855975398e+03  1.0371898572413018e+04  -1.6098662646766355e+04  1.3664655385494896e+05  -2.7435803689335840e+05  2.0922705014026780e+06  -5.1903995118082445e+06  3.6573011427690394e+07  -1.0806473662110019e+08  7.1946956163475955e+08  -3.4018037743423560e-02  4.9516089467287916e-01  1.1428017328323178e-02  1.0000000000000000e-03  
-1.6794332255681289e-15  1.0000000000000007e+00  1.2172141273009891e-01  3.0198588109746889e+00  1.2144420348642508e+00  1.5437284401885666e+01  1.2797972938094047e+01  1.1306242192129018e+02  1.5544598336145231e+02  1.0953347598348457e+03  2.1867356503384544e+03  1.3375078903943589e+04  3.5341702642171433e+04  1.9894128351210948e+05  6.4972488694360538e+05  3.5091239693749533e+06  1.3457654461352125e+07  7.1804773897421896e+07  3.1131638339562333e+08  1.6735499350089352e+09  6.1667386054944658e-02  4.9774303525768321e-01  -2.0718090568621478e-02  1.0000000000000000e-03  
5.1270953745894492e-15  1.0000000000000002e+00  -1.4181042139559819e-01  3.0355042579955844e+00  -1.4255686130895497e+00  1.5729784127338686e+01  -1.5212741791321180e+01  1.1806691077164628e+02  -1.8824466839044655e+02  1.1863767140564657e+03  -2.7164294466091010e+03  1.5197041504691473e+04  -4.5371061776782568e+04  2.3936191559540681e+05  -8.6866799492991238e+05  4.5025581472131740e+06  -1.8881856230932973e+07  9.8750890012365758e+07  -4.6174338181025070e+08  2.4761511978636155e+09  -7.1489926846046367e-02  4.9903822020105404e-01  2.4019056177208988e-02  1.0000000000000000e-03  
2.9534117202676334e-15  1.0000000000000004e+00  -1.2067717306834634e-01  3.0191144322506926e+00  -1.2035940894146602e+00  1.5423492709254464e+01  -1.2676143083467345e+01  1.1282944391579416e+02  -1.5383168321085171e+02  1.0911670823411639e+03  -2.1614440455036688e+03  1.3293413728054897e+04  -3.4879147581459969e+04  1.9717495964871312e+05  -6.4000262413830566e+05  3.4669797351661618e+06  -1.3226307492305253e+07  7.0699492713655293e+07  -3.0516646360338402e+08  1.6418387991713297e+09  -6.1152769819267774e-02  4.9768076878925754e-01  2.0545159503846711e-02  1.0000000000000000e-03  
8.6678897002802953e-16  1.0000000000000000e+00  -3.1374605617151247e-02  2.9796437178222304e+00  -3.0711653479713757e-01  1.4707608016405512e+01  -3.1363548380767181e+00  1.0109003615107144e+02  -3.6381083197913703e+01  8.8909912959314602e+02  -4.8073365646021688e+02  9.5173884419225051e+03  -7.1667974234528501e+03  1.1995804483563745e+05  -1.1921595860571347e+05  1.7388899009461948e+06  -2.1903830635699495e+06  2.8485051057851888e+07  -4.4059159163645744e+07  5.2016786685195142e+08  -1.6099443337323577e-02  4.9429523813880716e-01  5.4083139199305975e-03  1.0000000000000000e-03  
2.5219668733738934e-15  1.0000000000000004e+00  7.0243508016466102e-02  2.9910345091105595e+00  6.9129178311608508e-01  1.4911176130277724e+01  7.1219171590023098e+00  1.0435911311443220e+02  8.3677343263867826e+01  9.4382396954203341e+02  1.1250733499037442e+03  1.0504371085082857e+04  1.7152809710307240e+04  1.3927610552831000e+05  2.9338711695797148e+05  2.1490264989120131e+06  5.5747153766654469e+06  3.7900911025145352e+07  1.1666299286803862e+08  7.5301441137888408e+08  3.5914225156218005e-02  4.9528916986392796e-01  -1.2065066396094934e-02  1.0000000000000000e-03  
-8.4193450562586413e-16  9.9999999999999978e-01  3.0193860117222401e-02  2.9794347360408042e+00  2.9552955718207496e-01  1.4703895415618916e+01  3.0175418092249080e+00  1.0103091184198124e+02  3.4994709218833336e+01  8.8812020395472427e+02  4.6226807848059804e+02  9.4999763592756135e+03  6.8886981502642502e+03  1.1962296991176892e+05  1.1453167243691800e+05  1.7319184048214944e+06  2.1030223879517266e+06  2.8328739428710863e+07  4.2271085235278584e+07  5.1640606897261280e+08  1.5494589818854413e-02  4.9427687460509262e-01  -5.2051217531076735e-03  1.0000000000000000e-03  
1.3972322678833430e-15  1.0000000000000002e+00  -1.2190555352241116e-01  3.0199907738830114e+00  -1.2163561695005163e+00  1.5439730548548559e+01  -1.2819491394234543e+01  1.1310377151939257e+02  -1.5573149749637540e+02  1.0960751026708342e+03  -2.1912162574897552e+03  1.3389601772851511e+04  -3.5423802206265907e+04  1.9925580968147129e+05  -6.5145403208145418e+05  3.5166399609464295e+06  -1.3498889084013430e+07  7.2002228484480605e+07  -3.1241497406704891e+08  1.6792257669480741e+09  -6.1758094139132552e-02  4.9775406770546038e-01  2.0748572117740564e-02  1.0000000000000000e-03  
-3.9270281725651269e-15  1.0000000000000004e+00  1.0964679107627691e-01  3.0116612131245128e+00  1.0896909978868026e+00  1.5286012012075771e+01  1.1408924090980895e+01  1.1052145953602010e+02  1.3725359171623359e+02  1.0502157276692833e+03  1.9057447521817410e+03  1.2499082157820516e+04  3.0285351818891642e+04  1.8020168511443606e+05  5.4529601517914003e+05  3.0676425150159337e+06  1.1017994474270906e+07  6.0390457571219727e+07  2.4767884045559275e+08  1.3511585127376122e+09  5.5694596623902061e-02  4.9705408931140915e-01  -1.8711061262735269e-02  1.0000000000000000e-03  
-4.1679661762879800e-15  1.0000000000000000e+00  -1.1188445105110577e-01  3.0131129209749647e+00  -1.1127000570724315e+00  1.5312703375230850e+01  -1.1663199236103223e+01  1.1096750585794365e+02  -1.4054967771256861e+02  1.0580827164736395e+03  -1.9560072606060676e+03  1.2650535482773956e+04  -3.1176530194166946e+04  1.8340878348576208e+05  -5.6340431397930393e+05  3.1423044039350227e+06  -1.1433761218074761e+07  6.2294865688352197e+07  -2.5832882221428809e+08  1.4041432190367231e+09  -5.6805051312575509e-02  4.9717661141031949e-01  1.9084196372260463e-02  1.0000000000000000e-03  
7.7802471550066358e-15  1.0000000000000002e+00  -1.4645317343361872e-01  3.0394831109327907e+00  -1.4750782370995283e+00  1.5804986306486446e+01  -1.5791979935075513e+01  1.1937349179615566e+02  -1.9635279162102967e+02  1.2106291546229027e+03  -2.8521821178973478e+03  1.5694657704734689e+04  -4.8046894674527059e+04  2.5073413976318267e+05  -9.2964348254591704e+05  4.7917423052550415e+06  -2.0461591078753173e+07  1.0689857439289454e+08  -5.0762043237756306e+08  2.7290970739672422e+09  -7.3737545025693796e-02  4.9936347957729371e-01  2.4774452573141873e-02  1.0000000000000000e-03  
-6.9497903087602519e-15  1.0000000000000004e+00  6.9514186326744094e-03  2.9769546864604921e+00  6.7959475765772423e-02  1.4659897157181460e+01  6.9259144568663011e-01  1.0033156627285256e+02  8.0098682689330314e+00  8.7657013862665281e+02  1.0541178272017409e+02  9.2951840150925382e+03  1.5632589617109213e+03  1.1569712311415335e+05  2.5834588391577530e+04  1.6506111641123379e+06  4.7092006086012797e+05  2.6515415459232416e+07  9.3839298427946866e+06  4.7303324440383595e+08  3.5700757207593080e-03  4.9405859581755229e-01  -1.1992937984291617e-03  1.0000000000000000e-03  
8.9411262803011588e-15  1.0000000000000000e+00  -1.5677005068081928e-01  3.0488221748104052e+00  -1.5861712633281981e+00  1.5982837234506789e+01  -1.7111496035321096e+01  1.2249680317751566e+02  -2.1519735261452450e+02  1.2694281866154929e+03  -3.1753513013211968e+03  1.6922592735265702e+04  -5.4590220659698374e+04  2.7939608375454316e+05  -1.0831264389329883e+06  5.5386316527432790e+06  -2.4561641061756089e+07  1.2852946196653183e+08  -6.3058510604858232e+08  3.4213164514259439e+09  -7.8699174100535563e-02  5.0012034610413469e-01  2.6442084767752047e-02  1.0000000000000000e-03  
-3.5936433111652477e-15  1.0000000000000000e+00  9.7164127376146187e-02  3.0041207637870206e+00  9.6217454132421421e-01  1.5148036368916927e+01  1.0014249502110488e+01  1.0823120474495326e+02  1.1942967742574103e+02  1.0101771229129617e+03  1.6386928961247163e+03  1.1736698430815855e+04  2.5645798904384836e+04  1.6426915194205180e+05  4.5310347314754821e+05  2.7023591646953952e+06  8.9506627427462898e+06  5.1232796987437375e+07  1.9600205628153908e+08  1.1011937759888654e+09  4.9472275128859072e-02  4.9641410542884945e-01  -1.6620310546120794e-02  1.0000000000000000e-03  
-7.3254963282276302e-15  1.0000000000000004e+00  1.5284297351868767e-01  3.0451858831818286e+00  1.5437032298030877e+00  1.5913363131555640e+01  1.6603748091833513e+01  1.2127112049765896e+02  2.0788306243504866e+02  1.2462141041032844e+03  3.0486306866025730e+03  1.6434159422406265e+04  5.1995383191762281e+04  2.6789363824603369e+05  1.0215265065861376e+06  5.2358336342057781e+06  2.2895331373030394e+07  1.1966039933026081e+08  5.7995567106563103e+08  3.1339869693300357e+09  7.6816041733405824e-02  4.9982674629900881e-01  -2.5809137875826109e-02  1.0000000000000000e-03  
1.6449938846511298e-15  1.0000000000000000e+00  -1.0109963220664850e-01  3.0063963858030114e+00  -1.0022302391980631e+00  1.5189559173465844e+01  -1.0449793987498298e+01  1.0891772411938284e+02  -1.2495105653912961e+02  1.0221167833273498e+03  -1.7205800541780429e+03  1.1962568537145300e+04  -2.7051534965177350e+04  1.6895247972111183e+05  -4.8066683108037704e+05  2.8087483042639215e+06  -9.5599374563788604e+06  5.3872032461868785e+07  -2.1100383403213277e+08  1.1723895387952530e+09  -5.1438931534644940e-02  4.9660787802929629e-01  1.7281110021156985e-02  1.0000000000000000e-03  
-1.0742382077941414e-15  1.0000000000000002e+00  5.7452085204825462e-02  2.9863152121550476e+00  5.6414930441671562e-01  1.4826546575697385e+01  5.7908865502884366e+00  1.0299354034463749e+02  6.7677347634184542e+01  9.2082078293470136e+02  9.0339399281633882e+02  1.0086251403135613e+04  1.3645276163723962e+04  1.3101496081847498e+05  2.3070720994422253e+05  1.9716898713833469e+06  4.3230365691944845e+06  3.3777798991147451e+07  8.8999626012715161e+07  6.4959273201480389e+08  2.9418282898681231e-02  4.9487904190772658e-01  -9.8826970798333632e-03  1.0000000000000000e-03  
5.1356636228210380e-15  1.0000000000000002e+00  -1.1745078431904199e-01  3.0168570497917515e+00  -1.1701499168173892e+00  1.5381736495719519e+01  -1.2301822853773528e+01  1.1212568723551567e+02  -1.4889469813802481e+02  1.0786155886641650e+03  -2.0845330373940301e+03  1.3048388935239507e+04  -3.3481607213853400e+04  1.9189909219291399e+05  -6.1083402690791595e+05  3.3417514380726358e+06  -1.2537343801998315e+07  6.7434449222040504e+07  -2.8699159376260090e+08  1.5487671253922584e+09  -5.9560405687066387e-02  4.9749158345507100e-01  2.0010069608113589e-02  1.0000000000000000e-03  
1.3972166852068139e-15  1.0000000000000002e+00  -5.2700193424186803e-02  2.9848055078045279e+00  -5.1712030817381527e-01  1.4799560443129181e+01  -5.3019676687557347e+00  1.0256005195629449e+02  -6.1858333179325335e+01  9.1356169683278836e+02  -8.2381935341325902e+02  9.9552827061539065e+03  -1.2406428796193244e+04  1.2845056308487753e+05  -2.0898843452713636e+05  1.9172268814727184e+06  -3.8986627718785508e+06  3.2527104596788261e+07  -7.9843013915528610e+07  6.1865969211062896e+08  -2.6998032401873498e-02  4.9474734437000789e-01  9.0696110585232470e-03  1.0000000000000000e-03  
3.4003510297758648e-15  9.9999999999999978e-01  -1.2159499292283278e-01  3.0197683347690867e+00  -1.2131281181735101e+00  1.5435607481563617e+01  -1.2783205783624476e+01  1.1303408013600720e+02  -1.5525011479426811e+02  1.0948274285528382e+03  -2.1836631485245939e+03  1.3365129660901424e+04  -3.5285431082413692e+04  1.9872588172705277e+05  -6.4854033358520363e+05  3.5039786708262484e+06  -1.3429422038316280e+07  7.1669659471096367e+07  -3.1056462863391334e+08  1.6696679435105665e+09  -6.1605104621702801e-02  4.9773547014532926e-01  2.0697161531130933e-02  1.0000000000000000e-03  
1.0829965913066426e-15  1.0000000000000000e+00  -1.4687498149073858e-01  3.0398514475675822e+00  -1.4795907614862513e+00  1.5811965106858237e+01  -1.5845037101262479e+01  1.1949516374678673e+02  -1.9710038721245488e+02  1.2128978996313047e+03  -2.8647977043864271e+03  1.5741472634616804e+04  -4.8297749552788082e+04  2.5181126923612220e+05  -9.3541373437737126e+05  4.8193464352347618e+06  -2.0612565815059952e+07  1.0768311437404200e+08  -5.1205013352778053e+08  2.7536865400837092e+09  -7.3941303150900209e-02  4.9939350539108951e-01  2.4842934358954297e-02  1.0000000000000000e-03  
-1.7664585187141012e-16  9.9999999999999978e-01  1.2320511904933704e-02  2.9772517455273979e+00  1.2046638360395596e-01  1.4665161394866361e+01  1.2279812536013504e+00  1.0041511054198712e+02  1.4206387277806211e+01  8.7794710102711383e+02  1.8704329456028452e+02  9.3195359565877643e+03  2.7754622235308348e+03  1.1616248140017448e+05  4.5900693316774341e+04  1.6602129788843468e+06  8.3742297641444358e+05  2.6728616960010581e+07  1.6704500095162351e+07  4.7810700827982354e+08  6.3269106816124122e-03  4.9408477548817137e-01  -2.1253975764107089e-03  1.0000000000000000e-03  
-4.3661196699915814e-15  9.9999999999999978e-01  1.3026037554911010e-01  3.0261997566839884e+00  1.3035991674375651e+00  1.5555223679669732e+01  1.3807288205715668e+01  1.1506563335359124e+02  1.6896525466748560e+02  1.1314277791304933e+03  2.4013680318535003e+03  1.4088688619874230e+04  3.9326810739442859e+04  2.1454289565421801e+05  7.3487384307421104e+05  3.8860618429088867e+06  1.5519339543909349e+07  8.1831288518310994e+07  3.6712368454990435e+08  1.9657570882464640e+09  6.5861016732310179e-02  4.9827107640432766e-01  -2.2127352744835033e-02  1.0000000000000000e-03  
4.9154420473484189e-16  1.0000000000000004e+00  -5.6427007870366190e-02  2.9859784111094085e+00  -5.5399565256327588e-01  1.4820522585453462e+01  -5.6851839708514831e+00  1.0289669297451785e+02  -6.6416844182872850e+01  9.1919720432899146e+02  -8.8611242003391362e+02  1.0056918004413525e+04  -1.3375372521375233e+04  1.3043963648016320e+05  -2.2595753851084763e+05  1.9594466757703323e+06  -4.2298304905742276e+06  3.3495995542032417e+07  -8.6978955449637115e+07  6.4260468838138795e+08  -2.8896485891687109e-02  4.9484968231064086e-01  9.7073979743894697e-03  1.0000000000000000e-03  
