#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           q17           q18           q19           q20           lamb1         lamb2         lamb3         lamb4         
8.1600799869502321e-15  1.0000000000000009e+00  1.8108149528150394e-14  5.0000000000000000e-01  4.0096616812330973e-14  7.1698319622918760e-01  8.8866885079304026e-14  1.2500000000000004e+00  1.9690710495296168e-13  2.5094411868021571e+00  4.3642162055901870e-13  5.6250000000000018e+00  9.6657954454593743e-13  1.3801926527411862e+01  2.1425440784903991e-12  3.6562500000000007e+01  4.7525523186936127e-12  1.0351444895558907e+02  1.0537421322044048e-11  3.1078124999999994e+02  -6.4320897384210495e-14  3.6595296931135144e-24  1.4932988807682585e-14  5.0000000000000000e-01  
-7.3041275407666429e-15  1.0000000000000009e+00  -1.6206032981075775e-14  5.0000000000000011e-01  -3.5911960408767036e-14  7.1698319622918760e-01  -7.9432387005816418e-14  1.2500000000000004e+00  -1.7621207692081246e-13  2.5094411868021562e+00  -3.9077082342942603e-13  5.6250000000000009e+00  -8.6675646815718889e-13  1.3801926527411856e+01  -1.9185508339218160e-12  3.6562500000000014e+01  -4.2558716460513143e-12  1.0351444895558906e+02  -9.4271939369738527e-12  3.1078125000000000e+02  5.8032026983026062e-14  7.0015833051317999e-26  -1.3472009864985185e-14  5.0000000000000000e-01  
6.9046830658809670e-15  1.0000000000000007e+00  1.5293017038479953e-14  5.0000000000000011e-01  3.3933759199809505e-14  7.1698319622918760e-01  7.5171645940370071e-14  1.2500000000000004e+00  1.6677757884732973e-13  2.5094411868021571e+00  3.6946711810225573e-13  5.6250000000000009e+00  8.1806228455265113e-13  1.3801926527411858e+01  1.8162930483560810e-12  3.6562500000000007e+01  4.0221395647895122e-12  1.0351444895558906e+02  8.9207744278488426e-12  3.1078125000000006e+02  -5.4618846935063808e-14  8.0007808844513564e-26  1.2675255810695802e-14  5.0000000000000000e-01  
-9.7959002174344283e-15  1.0000000000000007e+00  -2.1684128636650689e-14  5.0000000000000011e-01  -4.8161590971927000e-14  7.1698319622918760e-01  -1.0667069595991841e-13  1.2500000000000002e+00  -2.3647112913207634e-13  2.5094411868021571e+00  -5.2407115104788715e-13  5.6250000000000009e+00  -1.1613562789635147e-12  1.3801926527411862e+01  -2.5759223125510303e-12  3.6562500000000000e+01  -5.7069583171379447e-12  1.0351444895558906e+02  -1.2641010051917840e-11  3.1078125000000006e+02  7.7525036978066514e-14  1.5399926171925714e-25  -1.7979684396168123e-14  5.0000000000000000e-01  
7.3992333681203728e-15  1.0000000000000007e+00  1.6358202304841745e-14  5.0000000000000011e-01  3.6292383718181968e-14  7.1698319622918749e-01  8.0345402948412227e-14  1.2500000000000000e+00  1.7834244745353602e-13  2.5094411868021558e+00  3.9503156449487315e-13  5.6250000000000000e+00  8.7649530487821099e-13  1.3801926527411855e+01  1.9428979257243713e-12  3.6562500000000007e+01  4.3045658296564256e-12  1.0351444895558902e+02  9.5440599776261179e-12  3.1078124999999994e+02  -5.8426004030083454e-14  9.6411369515380495e-26  1.3562576379476445e-14  5.0000000000000000e-01  
8.0649741595964990e-15  1.0000000000000007e+00  1.7879895542501435e-14  5.0000000000000011e-01  3.9640108841033056e-14  7.1698319622918760e-01  8.7953869136708192e-14  1.2500000000000000e+00  1.9477673442023807e-13  2.5094411868021567e+00  4.3155220219850755e-13  5.6250000000000027e+00  9.5684070782491533e-13  1.3801926527411860e+01  2.1181969866878430e-12  3.6562500000000000e+01  4.6941192983674793e-12  1.0351444895558906e+02  1.0420555281391782e-11  3.1078125000000000e+02  -6.3706920502838937e-14  9.3850956014555078e-26  1.4765539698439142e-14  5.0000000000000000e-01  
8.2361646488332188e-15  1.0000000000000004e+00  1.8260318851916371e-14  5.0000000000000022e-01  4.0477040121745905e-14  7.1698319622918760e-01  8.9779901021899873e-14  1.2500000000000002e+00  1.9873313683815335e-13  2.5094411868021567e+00  4.4068236162446592e-13  5.6250000000000009e+00  9.7631838126695973e-13  1.3801926527411862e+01  2.1668911702929539e-12  3.6562500000000007e+01  4.7915076655777019e-12  1.0351444895558906e+02  1.0634809689254270e-11  3.1078125000000000e+02  -6.5232793157736359e-14  1.2688671363802817e-25  1.5146809445936220e-14  5.0000000000000000e-01  
8.4644186344821758e-15  1.0000000000000009e+00  1.8792911485097263e-14  5.0000000000000011e-01  4.1618310049990594e-14  7.1698319622918760e-01  9.2214610202154539e-14  1.2500000000000000e+00  2.0421123249372073e-13  2.5094411868021567e+00  4.5285590752567685e-13  5.6250000000000018e+00  1.0031001822491974e-12  1.3801926527411858e+01  2.2253241906141573e-12  3.6562500000000007e+01  4.9278513796287353e-12  1.0351444895558906e+02  1.0926974790512411e-11  3.1078125000000000e+02  -6.6710017161419486e-14  1.2506477931043302e-25  1.5461086498943593e-14  5.0000000000000000e-01  
8.2361646488332172e-15  1.0000000000000002e+00  1.8260318851916367e-14  5.0000000000000000e-01  4.0477040121745892e-14  7.1698319622918749e-01  8.9779901021899860e-14  1.2500000000000000e+00  1.9873313683815332e-13  2.5094411868021562e+00  4.4068236162446582e-13  5.6249999999999991e+00  9.7631838126695952e-13  1.3801926527411856e+01  2.1668911702929535e-12  3.6562500000000000e+01  4.7915076655777011e-12  1.0351444895558905e+02  1.0634809689254269e-11  3.1078124999999994e+02  -6.4931932490283528e-14  6.4776878394719307e-26  1.5052062859899765e-14  5.0000000000000000e-01  
7.5323815264155999e-15  1.0000000000000007e+00  1.6662540952373683e-14  5.0000000000000000e-01  3.6977145675128740e-14  7.1698319622918760e-01  8.2019265509837055e-14  1.2500000000000000e+00  1.8169017257637977e-13  2.5094411868021571e+00  4.0294436933063752e-13  5.6250000000000018e+00  8.9353826913942633e-13  1.3801926527411862e+01  1.9818532726035297e-12  3.6562500000000014e+01  4.3824765233813248e-12  1.0351444895558907e+02  9.7193590382319952e-12  3.1078125000000006e+02  -5.9732136290153929e-14  8.5534104026295420e-26  1.3853517646702695e-14  5.0000000000000000e-01  
-8.3883339725991906e-15  1.0000000000000007e+00  -1.8564657499448305e-14  5.0000000000000011e-01  -4.1161802078692676e-14  7.1698319622918771e-01  -9.1301594259558717e-14  1.2500000000000000e+00  -2.0238520060852906e-13  2.5094411868021571e+00  -4.4859516646022963e-13  5.6250000000000009e+00  -9.9336134552817507e-13  1.3801926527411862e+01  -2.2058465171721127e-12  3.6562500000000000e+01  -4.8791571960236232e-12  1.0351444895558906e+02  -1.0810108749860144e-11  3.1078125000000000e+02  6.6553842596663447e-14  1.2389498050028074e-25  -1.5450882846338824e-14  5.0000000000000000e-01  
9.6247097281977102e-15  1.0000000000000004e+00  2.1303705327235757e-14  5.0000000000000011e-01  4.7324659691214157e-14  7.1698319622918760e-01  1.0469249475096074e-13  1.2500000000000004e+00  2.3221038806662912e-13  2.5094411868021558e+00  5.1494099162192873e-13  5.6250000000000018e+00  1.1418786055214701e-12  1.3801926527411862e+01  2.5272281289459190e-12  3.6562500000000000e+01  5.6095699499277237e-12  1.0351444895558906e+02  1.2426755644055352e-11  3.1078125000000000e+02  -7.6171790148616900e-14  1.5978637143169211e-25  1.7643420079637443e-14  5.0000000000000000e-01  
8.3883339725991890e-15  1.0000000000000004e+00  1.8564657499448302e-14  4.9999999999999989e-01  4.1161802078692664e-14  7.1698319622918749e-01  9.1301594259558692e-14  1.2500000000000002e+00  2.0238520060852903e-13  2.5094411868021558e+00  4.4859516646022953e-13  5.6250000000000000e+00  9.9336134552817486e-13  1.3801926527411858e+01  2.2058465171721123e-12  3.6562500000000000e+01  4.8791571960236216e-12  1.0351444895558905e+02  1.0810108749860143e-11  3.1078124999999994e+02  -6.5979610952886299e-14  1.3122140844715865e-25  1.5274559169208850e-14  5.0000000000000000e-01  
-9.8910060447881614e-15  1.0000000000000004e+00  -2.1912382622299635e-14  5.0000000000000000e-01  -4.8542014281341838e-14  7.1698319622918760e-01  -1.0758371190251336e-13  1.2500000000000002e+00  -2.3829716101726031e-13  2.5094411868021567e+00  -5.2833189211326848e-13  5.6250000000000000e+00  -1.1710951156839633e-12  1.3801926527411863e+01  -2.5953999859880754e-12  3.6562500000000014e+01  -5.7556525006997785e-12  1.0351444895558906e+02  -1.2757876092193202e-11  3.1078125000000000e+02  7.7885471498051546e-14  1.6002746745822993e-25  -1.8076654613133076e-14  5.0000000000000000e-01  
-9.4915615699024831e-15  1.0000000000000007e+00  -2.0999366679703820e-14  5.0000000000000011e-01  -4.6563813072384382e-14  7.1698319622918749e-01  -1.0317080151330190e-13  1.2500000000000002e+00  -2.2886266294378529e-13  2.5094411868021562e+00  -5.0702818678616492e-13  5.6250000000000000e+00  -1.1248356412602546e-12  1.3801926527411856e+01  -2.4882727820668284e-12  3.6562500000000000e+01  -5.5219204194818008e-12  1.0351444895558902e+02  -1.2251456583449473e-11  3.1078124999999994e+02  7.5127335317016097e-14  1.5077733945328805e-25  -1.7430744632548650e-14  5.0000000000000000e-01  
8.1600799869502305e-15  1.0000000000000007e+00  1.8108149528150391e-14  5.0000000000000000e-01  4.0096616812330967e-14  7.1698319622918749e-01  8.8866885079304001e-14  1.2500000000000000e+00  1.9690710495296165e-13  2.5094411868021567e+00  4.3642162055901860e-13  5.6250000000000000e+00  9.6657954454593722e-13  1.3801926527411856e+01  2.1425440784903987e-12  3.6562499999999993e+01  4.7525523186936119e-12  1.0351444895558907e+02  1.0537421322044046e-11  3.1078125000000000e+02  -6.4781652045217705e-14  9.5958560912261498e-26  1.5042411701002140e-14  5.0000000000000000e-01  
-8.0649741595964990e-15  1.0000000000000007e+00  -1.7879895542501435e-14  5.0000000000000011e-01  -3.9640108841033056e-14  7.1698319622918771e-01  -8.7953869136708192e-14  1.2500000000000000e+00  -1.9477673442023807e-13  2.5094411868021567e+00  -4.3155220219850755e-13  5.6250000000000018e+00  -9.5684070782491533e-13  1.3801926527411860e+01  -2.1181969866878430e-12  3.6562500000000014e+01  -4.6941192983674793e-12  1.0351444895558906e+02  -1.0420555281391782e-11  3.1078125000000000e+02  6.3592276217830791e-14  1.1183526594529126e-25  -1.4762154288823563e-14  5.0000000000000000e-01  
-8.7877784474848658e-15  1.0000000000000007e+00  -1.9477673442044127e-14  5.0000000000000011e-01  -4.3140003287650208e-14  7.1698319622918760e-01  -9.5562335325005077e-14  1.2500000000000002e+00  -2.1181969868201174e-13  2.5094411868021567e+00  -4.6929019449233666e-13  5.6250000000000009e+00  -1.0396208199524573e-12  1.3801926527411856e+01  -2.3032348843774046e-12  3.6562500000000007e+01  -5.1128892772854253e-12  1.0351444895558906e+02  -1.1316528258980776e-11  3.1078125000000000e+02  6.9161599013049679e-14  1.3922528482823717e-25  -1.6032431535637526e-14  5.0000000000000000e-01  
-9.3203710806657649e-15  1.0000000000000004e+00  -2.0618943370288891e-14  4.9999999999999989e-01  -4.5726881791671532e-14  7.1698319622918738e-01  -1.0134476962811023e-13  1.2500000000000002e+00  -2.2490626052586999e-13  2.5094411868021562e+00  -4.9850670465527058e-13  5.6250000000000000e+00  -1.1041406132280822e-12  1.3801926527411856e+01  -2.4493174351827396e-12  3.6562500000000000e+01  -5.4245320522715782e-12  1.0351444895558906e+02  -1.2017724502144940e-11  3.1078124999999989e+02  7.3426201613316059e-14  1.4185227911519655e-25  -1.7020699671934304e-14  5.0000000000000000e-01  
8.4644186344821758e-15  1.0000000000000007e+00  1.8792911485097263e-14  5.0000000000000011e-01  4.1618310049990594e-14  7.1698319622918760e-01  9.2214610202154539e-14  1.2500000000000004e+00  2.0421123249372073e-13  2.5094411868021567e+00  4.5285590752567685e-13  5.6250000000000009e+00  1.0031001822491974e-12  1.3801926527411858e+01  2.2253241906141573e-12  3.6562500000000007e+01  4.9278513796287353e-12  1.0351444895558906e+02  1.0926974790512411e-11  3.1078125000000000e+02  -6.6678438431375639e-14  1.0659087406654178e-25  1.5459590981039017e-14  5.0000000000000000e-01  
8.2361646488332172e-15  1.0000000000000002e+00  1.8260318851916367e-14  5.0000000000000000e-01  4.0477040121745892e-14  7.1698319622918749e-01  8.9779901021899860e-14  1.2500000000000000e+00  1.9873313683815332e-13  2.5094411868021562e+00  4.4068236162446582e-13  5.6249999999999991e+00  9.7631838126695952e-13  1.3801926527411856e+01  2.1668911702929535e-12  3.6562500000000000e+01  4.7915076655777011e-12  1.0351444895558905e+02  1.0634809689254269e-11  3.1078124999999994e+02  -6.4959376798536487e-14  1.1673034444920385e-25  1.5064623695806906e-14  5.0000000000000000e-01  
7.1519582170006695e-15  1.0000000000000009e+00  1.5863652002602342e-14  5.0000000000000000e-01  3.5151113789937179e-14  7.1698319622918760e-01  7.7758524444390720e-14  1.2500000000000002e+00  1.7225567450289716e-13  2.5094411868021571e+00  3.8224934129853160e-13  5.6250000000000000e+00  8.4849614930527195e-13  1.3801926527411856e+01  1.8795954870377268e-12  3.6562500000000007e+01  4.1584832788410925e-12  1.0351444895558906e+02  9.2324172025534092e-12  3.1078125000000006e+02  -5.6621507628205781e-14  5.3714968600162866e-26  1.3103923081987519e-14  5.0000000000000000e-01  
9.1682017568997931e-15  1.0000000000000007e+00  2.0314604722756960e-14  5.0000000000000000e-01  4.5042119834724761e-14  7.1698319622918749e-01  9.9823076390451374e-14  1.2500000000000002e+00  2.2125419675549423e-13  2.5094411868021562e+00  4.9059389981950525e-13  5.6250000000000000e+00  1.0883150035569947e-12  1.3801926527411858e+01  2.4103620883035812e-12  3.6562500000000000e+01  5.3368825218251100e-12  1.0351444895558903e+02  1.1842425441539067e-11  3.1078124999999994e+02  -7.2399536606458575e-14  1.3752020084821763e-25  1.6802928235725025e-14  5.0000000000000000e-01  
8.6356091237188908e-15  1.0000000000000002e+00  1.9173334794512177e-14  5.0000000000000000e-01  4.2455241330703329e-14  7.1698319622918749e-01  9.4040642087345324e-14  1.2500000000000000e+00  2.0847197355916032e-13  2.5094411868021558e+00  4.6198606695156979e-13  5.6250000000000009e+00  1.0237952102807960e-12  1.3801926527411855e+01  2.2691489558538264e-12  3.6562500000000000e+01  5.0252397467962240e-12  1.0351444895558905e+02  1.1141229198002373e-11  3.1078125000000000e+02  -6.8158719801654734e-14  1.0877684061671318e-25  1.5821737491144429e-14  5.0000000000000000e-01  
-8.9970112676630733e-15  1.0000000000000007e+00  -1.9934181413342022e-14  5.0000000000000000e-01  -4.4205188554011899e-14  7.1698319622918727e-01  -9.7997044505259693e-14  1.2499999999999998e+00  -2.1729779433757890e-13  2.5094411868021553e+00  -4.8146374039354684e-13  5.6249999999999991e+00  -1.0676199755248223e-12  1.3801926527411851e+01  -2.3665373230589809e-12  3.6562499999999993e+01  -5.2394941546148858e-12  1.0351444895558902e+02  -1.1628171033676575e-11  3.1078124999999989e+02  7.1028137966877405e-14  6.3212465063002732e-26  -1.6445723528821237e-14  5.0000000000000000e-01  
8.3312704761869518e-15  1.0000000000000007e+00  1.8488572837565329e-14  5.0000000000000011e-01  4.0857463431160837e-14  7.1698319622918760e-01  9.0692916964495695e-14  1.2500000000000002e+00  2.0086350737087695e-13  2.5094411868021567e+00  4.4494310268991314e-13  5.6250000000000009e+00  9.8605721798798182e-13  1.3801926527411858e+01  2.1863688437349989e-12  3.6562500000000007e+01  4.8499406859038353e-12  1.0351444895558906e+02  1.0732198056464494e-11  3.1078125000000000e+02  -6.5411064509942465e-14  1.5175556371929801e-25  1.5173196401626419e-14  5.0000000000000000e-01  
7.1519582170006663e-15  1.0000000000000004e+00  1.5863652002602332e-14  4.9999999999999989e-01  3.5151113789937160e-14  7.1698319622918716e-01  7.7758524444390682e-14  1.2499999999999998e+00  1.7225567450289711e-13  2.5094411868021558e+00  3.8224934129853145e-13  5.6249999999999982e+00  8.4849614930527165e-13  1.3801926527411851e+01  1.8795954870377260e-12  3.6562499999999993e+01  4.1584832788410909e-12  1.0351444895558900e+02  9.2324172025534059e-12  3.1078124999999994e+02  -5.6259344473571853e-14  8.9620395245633764e-26  1.3064950240840353e-14  5.0000000000000000e-01  
-7.8367201739475389e-15  1.0000000000000009e+00  -1.7385345240262041e-14  5.0000000000000000e-01  -3.8498838912788361e-14  7.1698319622918749e-01  -8.5519159956453513e-14  1.2500000000000000e+00  -1.8929863876467074e-13  2.5094411868021558e+00  -4.1937865629729607e-13  5.6249999999999991e+00  -9.3005890684268597e-13  1.3801926527411860e+01  -2.0597639663667765e-12  3.6562500000000007e+01  -4.5675144210374687e-12  1.0351444895558905e+02  -1.0128390180138020e-11  3.1078125000000000e+02  6.1660835105208593e-14  9.6872113217208674e-26  -1.4286994763191917e-14  5.0000000000000000e-01  
-8.1600799869502305e-15  1.0000000000000007e+00  -1.8108149528150391e-14  5.0000000000000000e-01  -4.0096616812330967e-14  7.1698319622918749e-01  -8.8866885079304001e-14  1.2500000000000000e+00  -1.9690710495296165e-13  2.5094411868021567e+00  -4.3642162055901860e-13  5.6250000000000000e+00  -9.6657954454593722e-13  1.3801926527411855e+01  -2.1425440784903987e-12  3.6562500000000000e+01  -4.7525523186936119e-12  1.0351444895558907e+02  -1.0537421322044046e-11  3.1078125000000000e+02  6.4669444547409568e-14  -5.0143031958228993e-25  -1.5018412783867262e-14  5.0000000000000000e-01  
-9.3964557425487516e-15  1.0000000000000007e+00  -2.0847197355937846e-14  5.0000000000000000e-01  -4.6183389762969456e-14  7.1698319622918749e-01  -1.0225778557070607e-13  1.2500000000000000e+00  -2.2673229241106166e-13  2.5094411868021558e+00  -5.0276744572071775e-13  5.6250000000000000e+00  -1.1150968045392323e-12  1.3801926527411856e+01  -2.4687951086247838e-12  3.6562500000000007e+01  -5.4732262358766895e-12  1.0351444895558902e+02  -1.2134590542797207e-11  3.1078124999999994e+02  7.4011432517704193e-14  1.4773386890553981e-25  -1.7153523947977916e-14  5.0000000000000000e-01  
7.3041275407666429e-15  1.0000000000000007e+00  1.6206032981075775e-14  5.0000000000000000e-01  3.5911960408767036e-14  7.1698319622918771e-01  7.9432387005816418e-14  1.2500000000000002e+00  1.7621207692081246e-13  2.5094411868021571e+00  3.9077082342942603e-13  5.6250000000000009e+00  8.6675646815718889e-13  1.3801926527411860e+01  1.9185508339218160e-12  3.6562500000000007e+01  4.2558716460513143e-12  1.0351444895558905e+02  9.4271939369738527e-12  3.1078125000000000e+02  -5.7564568605353526e-14  8.6834281944377731e-26  1.3354607242209566e-14  5.0000000000000000e-01  
-7.6084661882985850e-15  1.0000000000000007e+00  -1.6890794938022638e-14  5.0000000000000000e-01  -3.7433653646426657e-14  7.1698319622918749e-01  -8.2932281452432864e-14  1.2499999999999998e+00  -1.8382054310910338e-13  2.5094411868021567e+00  -4.0720511039608469e-13  5.6250000000000009e+00  -9.0327710586044843e-13  1.3801926527411858e+01  -2.0013309460455735e-12  3.6562500000000007e+01  -4.4409095437074582e-12  1.0351444895558903e+02  -9.8362250788842620e-12  3.1078125000000000e+02  5.9959377025188136e-14  9.3672753479989557e-26  -1.3885112915328477e-14  5.0000000000000000e-01  
-8.6356091237188908e-15  1.0000000000000002e+00  -1.9173334794512177e-14  5.0000000000000000e-01  -4.2455241330703329e-14  7.1698319622918738e-01  -9.4040642087345324e-14  1.2500000000000000e+00  -2.0847197355916032e-13  2.5094411868021558e+00  -4.6198606695156979e-13  5.6250000000000009e+00  -1.0237952102807960e-12  1.3801926527411856e+01  -2.2691489558538264e-12  3.6562500000000000e+01  -5.0252397467962240e-12  1.0351444895558906e+02  -1.1141229198002373e-11  3.1078124999999994e+02  6.8373888038949758e-14  8.7535893789063047e-26  -1.5849507449610084e-14  5.0000000000000000e-01  
7.8367201739475420e-15  1.0000000000000007e+00  1.7385345240262045e-14  5.0000000000000000e-01  3.8498838912788367e-14  7.1698319622918760e-01  8.5519159956453538e-14  1.2500000000000004e+00  1.8929863876467076e-13  2.5094411868021562e+00  4.1937865629729612e-13  5.6250000000000009e+00  9.3005890684268617e-13  1.3801926527411858e+01  2.0597639663667769e-12  3.6562500000000007e+01  4.5675144210374696e-12  1.0351444895558906e+02  1.0128390180138021e-11  3.1078125000000006e+02  -6.2284958638469197e-14  9.3775986323485888e-26  1.4441687809736252e-14  5.0000000000000000e-01  
7.7606355120645553e-15  1.0000000000000004e+00  1.7195133585554572e-14  5.0000000000000000e-01  3.8118415603373422e-14  7.1698319622918738e-01  8.4606144013857678e-14  1.2500000000000002e+00  1.8716826823194710e-13  2.5094411868021562e+00  4.1511791523184880e-13  5.6250000000000000e+00  9.2032007012166367e-13  1.3801926527411858e+01  2.0402862929247323e-12  3.6562500000000007e+01  4.5188202374323566e-12  1.0351444895558905e+02  1.0011524139485753e-11  3.1078125000000000e+02  -6.1098480081280576e-14  1.0222755394140396e-25  1.4160046928776266e-14  5.0000000000000000e-01  
7.9318260013012751e-15  1.0000000000000004e+00  1.7575556894969504e-14  5.0000000000000011e-01  3.8955346884086284e-14  7.1698319622918760e-01  8.6432175899049360e-14  1.2500000000000004e+00  1.9142900929739437e-13  2.5094411868021567e+00  4.2424807465780722e-13  5.6250000000000009e+00  9.3979774356370847e-13  1.3801926527411858e+01  2.0792416398088215e-12  3.6562500000000014e+01  4.6162086046425809e-12  1.0351444895558906e+02  1.0225778547348244e-11  3.1078125000000006e+02  -6.2580829202779604e-14  1.0745086417576286e-25  1.4529030199476452e-14  5.0000000000000000e-01  
9.8910060447881614e-15  1.0000000000000009e+00  2.1912382622299648e-14  5.0000000000000000e-01  4.8542014281341938e-14  7.1698319622918760e-01  1.0758371190251423e-13  1.2500000000000002e+00  2.3829716101726798e-13  2.5094411868021558e+00  5.2833189211333432e-13  5.6250000000000009e+00  1.1710951156845368e-12  1.3801926527411858e+01  2.5953999859930745e-12  3.6562500000000007e+01  5.7556525007430568e-12  1.0351444895558903e+02  1.2757876092570110e-11  3.1078125000000000e+02  -7.7792045029852409e-14  1.5090157211438589e-25  1.8010410049109090e-14  5.0000000000000000e-01  
