#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           q17           q18           q19           q20           lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-1.8848136617012345e-16  1.0000000000000004e+00  6.2217046414473887e-01  3.7842203267926786e+00  7.3883566562470939e+00  3.1914534861953562e+01  1.0468020486786084e+02  4.5000246930654026e+02  1.8742846981546675e+03  8.6565881886412171e+03  4.0912852368214233e+04  2.0360954970091616e+05  1.0435561127850881e+06  5.5303976079281634e+06  3.0084675585188538e+07  1.6783639583822224e+08  9.5715366672155952e+08  5.5714567989080353e+09  3.3039736453243557e+10  1.9934600832908780e+11  3.0681687109529937e-01  5.2617250559555773e-01  -1.1016924089945365e-01  1.0403621618119576e-02  -1.1863912281796396e-04  9.9999999999999995e-07  
-1.9723201407620479e-16  1.0000000000000002e+00  8.4954104153364851e-01  3.9698937061462698e+00  8.7725554862815702e+00  3.2050195929945673e+01  1.0079261220641501e+02  3.7145213033893168e+02  1.3542092142290251e+03  5.2550656680695183e+03  2.0750736348626302e+04  8.4734316129207829e+04  3.5315049716587225e+05  1.5061971898892336e+06  6.5438703882998610e+06  2.8951311780871674e+07  1.3016058586717848e+08  5.9415436769129050e+08  2.7504258025700278e+09  1.2901212994201353e+10  5.1395507351371816e-01  5.2226520349152372e-01  -2.0399397571951067e-01  3.0904156701123252e-02  -3.5482963000065475e-04  9.9999999999999995e-07  
-1.2366594637909976e-16  1.0000000000000000e+00  4.2370473437751366e-01  3.2144840052433796e+00  4.0896402040589654e+00  1.9060719285886357e+01  4.2417424399529303e+01  1.7063864889886401e+02  5.1336594286253126e+02  2.0247609545539219e+03  7.2172939231040664e+03  2.9265360674618893e+04  1.1571249351898411e+05  4.8925361131229397e+05  2.0756979923717626e+06  9.1627856875324734e+06  4.0979543696643881e+07  1.8827828062345964e+08  8.7852284873240924e+08  4.1839782976157808e+09  2.4098835710213540e-01  4.8418189131077977e-01  -8.7020349210384970e-02  1.0898115034566707e-02  9.8169469281844302e-05  9.9999999999999995e-07  
-8.4682125369967101e-17  1.0000000000000000e+00  1.4404480164530323e-01  2.7441217459768303e+00  1.1193709168186421e+00  1.1732471835537019e+01  8.6476272342301606e+00  6.6482371775140109e+01  7.2789350783174527e+01  4.6209258591667077e+02  6.7279939717501804e+02  3.7638575063989792e+03  6.7892806876384411e+03  3.4858352895171323e+04  7.4198617721188828e+04  3.5928577677036490e+05  8.7147838241384213e+05  4.0560795351205394e+06  1.0925518421875404e+07  4.9543036872736767e+07  1.0349899500183390e-01  4.0441929770569129e-01  -4.0203410363426041e-02  1.8757895794813521e-02  4.5891625296771537e-04  9.9999999999999995e-07  
-3.8641526732500746e-17  1.0000000000000000e+00  -1.5434230043255164e+00  6.6995061014535535e+00  -2.3183682673267157e+01  9.6220097682369413e+01  -4.0303663255352603e+02  1.7746970941539644e+03  -8.0061030240039536e+03  3.7062169841393821e+04  -1.7504404461933716e+05  8.4204319029247132e+05  -4.1162988867713148e+06  2.0419391369279411e+07  -1.0265386398083244e+08  5.2246534672352493e+08  -2.6896936449009495e+09  1.3995351979973608e+10  -7.3555508977815292e+10  3.9025422618742230e+11  -7.4304935114669468e-01  7.4024582906713654e-01  3.2534056905396219e-01  4.0417278979313132e-02  4.9826295920179684e-04  9.9999999999999995e-07  
-4.9243616731668733e-17  1.0000000000000000e+00  5.8488311406621230e-01  3.8865650613049252e+00  7.8484171850653341e+00  3.7103879529768932e+01  1.3647182217383784e+02  6.6499774697769499e+02  3.2325674795040491e+03  1.7453506531992982e+04  9.7897922279553823e+04  5.7883506738470343e+05  3.5449939793405025e+06  2.2460322673164748e+07  1.4629802981314006e+08  9.7701701614529264e+08  6.6687109652572870e+09  4.6421762224025314e+10  3.2892222570224268e+11  2.3685352586996411e+12  2.6067243269041251e-01  5.3891613773930835e-01  -9.1323987502597306e-02  5.1215780578930913e-03  6.5370896089112437e-05  9.9999999999999995e-07  
-1.3364301119840835e-17  1.0000000000000009e+00  -1.7765565252131241e+00  8.3901219740460888e+00  -3.3828585606304060e+01  1.5828652257800474e+02  -7.5551972414564386e+02  3.7546551591311832e+03  -1.9097827785643396e+04  9.9292962614837888e+04  -5.2552739843931107e+05  2.8261166998093226e+06  -1.5414040345396515e+07  8.5154964383425891e+07  -4.7598582129634029e+08  2.6895556887925892e+09  -1.5351106642779696e+10  8.8448358755052002e+10  -5.1414563380436548e+11  3.0137999062725488e+12  -6.8813186522030134e-01  7.9977560653128921e-01  2.9954917095366762e-01  3.0157033451037051e-02  9.5112374273467667e-05  9.9999999999999995e-07  
-5.3481132348014805e-17  1.0000000000000002e+00  7.1493749620411695e-01  4.5271716312185131e+00  1.2411962566081034e+01  6.5663352063004353e+01  3.3094883377327409e+02  2.0091318560426589e+03  1.2874850763869725e+04  8.8374456102700628e+04  6.3271605323311628e+05  4.6977407461800314e+06  3.5877530557859689e+07  2.8059236280948448e+08  2.2387874588254042e+09  1.8174127764412651e+10  1.4977791359946188e+11  1.2509458169495430e+12  1.0573052817879318e+13  9.0325553704377062e+13  2.8466823944568898e-01  5.5502807374641860e-01  -1.0028218052636868e-01  5.8903917146707245e-03  -3.2752899675575156e-05  9.9999999999999995e-07  
8.6619050437322646e-17  1.0000000000000004e+00  -2.8717273298266077e-01  3.2265095560807766e+00  -3.1771656447664318e+00  1.9819735125371782e+01  -4.0402835626500547e+01  2.0422241004981834e+02  -6.6542325702069832e+02  3.3124844747477568e+03  -1.4749523058552180e+04  8.0360012536324895e+04  -4.4636788965838565e+05  2.7692157303531850e+06  -1.8123491152882688e+07  1.2719252746913534e+08  -9.3767367976336861e+08  7.2385072919047136e+09  -5.7919904796623055e+10  4.7770971183643744e+11  -1.3692167039890607e-01  5.1207336098100398e-01  4.6078169029229434e-02  1.2023469361414564e-03  5.4147447571666695e-06  9.9999999999999995e-07  
4.2597825306917923e-17  1.0000000000000002e+00  8.2555618942094733e-01  4.5554483132992267e+00  1.2057524824812623e+01  5.4578336814308472e+01  2.2796973081961727e+02  1.1119402275101288e+03  5.5859490442895985e+03  2.9849563715817640e+04  1.6518767680369900e+05  9.4738770090605156e+05  5.5877098684753021e+06  3.3804383785179660e+07  2.0906226645816076e+08  1.3188755436984456e+09  8.4702501683619452e+09  5.5294161549817726e+10  3.6641315048740100e+11  2.4619735295347954e+12  3.6295981535072963e-01  5.6331730550381665e-01  -1.3266735934215190e-01  1.1501675262594343e-02  -1.3220210495840378e-04  9.9999999999999995e-07  
3.2671633441080496e-17  1.0000000000000009e+00  -1.7825407417483639e+00  1.0024620168571939e+01  -4.9100395994236756e+01  2.8370629694305137e+02  -1.6878105361096734e+03  1.0454627170878774e+04  -6.6339243176920383e+04  4.2990576038012665e+05  -2.8341348104208284e+06  1.8966258693305440e+07  -1.2861627669091193e+08  8.8267398965220320e+08  -6.1240550234681692e+09  4.2918181506022995e+10  -3.0359606539587054e+11  2.1664031511135251e+12  -1.5586283280259934e+13  1.1300736475497494e+14  -5.0516949113903264e-01  7.3917108304623325e-01  2.0496398948769895e-01  1.5468352371260539e-02  1.7237526722750147e-05  9.9999999999999995e-07  
-3.9979283077405617e-16  1.0000000000000004e+00  9.7678371759972860e-01  5.5385455189269202e+00  1.8881687333793188e+01  9.8689954616024494e+01  5.1822420974291265e+02  3.0382965339734810e+03  1.8590549307620244e+04  1.1904271937447262e+05  7.8680233820858586e+05  5.3455237364770956e+06  3.7154965474162206e+07  2.6344702158501700e+08  1.9009548610950713e+09  1.3933544871052574e+10  1.0358944204787959e+11  7.8019943521894824e+11  5.9468822020686924e+12  4.5834361618542203e+13  3.6508599479797599e-01  5.9075050863644618e-01  -1.3373652361065133e-01  9.8523451163077778e-03  -8.9704296335808438e-05  9.9999999999999995e-07  
7.9433224654185075e-17  1.0000000000000004e+00  -9.7278257596726259e-02  2.4774684403448379e+00  -6.3693387660180756e-01  8.9588826870539204e+00  -4.0073832383850307e+00  4.0987192708089083e+01  -2.6760017611072076e+01  2.2213897876405716e+02  -1.9215571127100355e+02  1.3736382561873763e+03  -1.4807354807223819e+03  9.4595339389350411e+03  -1.2181667535704046e+04  7.1330318030084149e+04  -1.0640325281259228e+05  5.8166326487449289e+05  -9.8179765723502962e+05  5.0804927647680296e+06  -8.8293068981103867e-02  2.6114997223767289e-01  3.6303679471960365e-02  4.9230308440834980e-02  -1.1770025429824419e-04  9.9999999999999995e-07  
-8.3138659308981329e-17  1.0000000000000000e+00  -4.5152901062835799e-01  3.3638157222524856e+00  -4.7606873991491598e+00  2.2211114425181965e+01  -5.6115089099256018e+01  2.3396881924850337e+02  -8.0094078240989063e+02  3.3849262245692435e+03  -1.3687934494272082e+04  6.0928937210006661e+04  -2.7282697899258044e+05  1.2860398854793462e+06  -6.1811906823134460e+06  3.0707078912969276e+07  -1.5581862254499954e+08  8.1033079953048599e+08  -4.2978810034552021e+09  2.3253642181118176e+10  -2.3575147929000251e-01  5.0499010335246619e-01  8.3457342722075056e-02  7.5497068011869811e-03  -5.6860319404816141e-05  9.9999999999999995e-07  
-1.2436017398466424e-17  1.0000000000000002e+00  1.3297970230032099e+00  6.5096473645531967e+00  2.3470526817718095e+01  1.0926845370137033e+02  5.1380508094174297e+02  2.5833127805598292e+03  1.3382455697697504e+04  7.1557812386527745e+04  3.9179870895530935e+05  2.1913787899426781e+06  1.2483004448802959e+07  7.2286490059664205e+07  4.2483033601183760e+08  2.5306877244353557e+09  1.5263534412804169e+10  9.3126136079330933e+10  5.7431457626485461e+11  3.5776488706646216e+12  5.3225575784172474e-01  6.6543932943541984e-01  -2.1206482357505493e-01  2.0441209616099500e-02  -1.5155195903893568e-04  9.9999999999999995e-07  
9.5139820559246261e-17  9.9999999999999944e-01  -5.9504745070008169e-01  4.2440029074829253e+00  -1.0949758807806273e+01  6.4756793682427258e+01  -3.6789688365365731e+02  2.6249438931669911e+03  -1.9931424709256640e+04  1.6159469209743422e+05  -1.3567276622205931e+06  1.1697570512681423e+07  -1.0274419140565746e+08  9.1546756632106805e+08  -8.2491077304274168e+09  7.5014146227912613e+10  -6.8735229365428662e+11  6.3388772212887344e+12  -5.8782809073251523e+13  5.4775023260094088e+14  -2.3646036957741629e-01  5.4226647143331008e-01  8.1630835438973162e-02  3.6143916022737498e-03  1.1484325438236164e-05  9.9999999999999995e-07  
-1.6362661311338380e-16  1.0000000000000002e+00  1.6459143205658683e-01  2.6031353335718115e+00  1.1763737273701764e+00  1.0241507144670257e+01  8.1988887325369895e+00  5.2386558423959983e+01  6.1391564665010733e+01  3.2448935785431081e+02  4.9950352383952367e+02  2.3342132499346699e+03  4.4015154883096757e+03  1.8965136968780196e+04  4.1745026809591676e+04  1.7060479033034897e+05  4.2344014551507530e+05  1.6739858316814566e+06  4.5671835871223658e+06  1.7709790939856630e+07  1.2907734484880273e-01  3.2672837547066563e-01  -4.8913873739716757e-02  3.5853092243473619e-02  -4.5692814963233056e-04  9.9999999999999995e-07  
2.3672977557468823e-17  1.0000000000000000e+00  2.3470795742646569e-01  3.1455986750048468e+00  2.4972234005054914e+00  1.7952770056721210e+01  2.9403252087502771e+01  1.6076679259837664e+02  4.2358482014422884e+02  2.0991052089007944e+03  7.5956750051682602e+03  3.7818402657202969e+04  1.6987964972081367e+05  8.9880425249412621e+05  4.7205652979781898e+06  2.7208317721383911e+07  1.6148009233583164e+08  1.0196176689216683e+09  6.6930862052136326e+09  4.6032463306530769e+10  1.1403224529052944e-01  5.0768019486753480e-01  -3.8272471314935545e-02  9.1821833556873843e-04  -5.8410069601958437e-06  9.9999999999999995e-07  
9.8510976956028508e-17  1.0000000000000000e+00  7.5579768899456179e-01  4.2902319468150987e+00  1.0393691701077532e+01  4.6224598710658512e+01  1.8085670089037819e+02  8.4930490321243644e+02  4.0593966844397273e+03  2.0818146980557107e+04  1.1041134766323327e+05  6.0874759349498583e+05  3.4540599310063552e+06  2.0133269004951529e+07  1.2007594294523962e+08  7.3121028089863360e+08  4.5365025924460278e+09  2.8628097108640038e+10  1.8349727704968427e+11  1.1932090088252524e+12  3.4147458345978632e-01  5.5416390830247086e-01  -1.2380821795607712e-01  1.0136357483315169e-02  -3.5263081063634698e-05  9.9999999999999995e-07  
9.7163989048219021e-16  1.0000000000000004e+00  -1.3485707502144795e+00  5.0183255752676494e+00  -1.3786522371596289e+01  4.6408041429112025e+01  -1.5340409562384306e+02  5.3695748844510308e+02  -1.9123219861964897e+03  7.0003522864005954e+03  -2.6107177983623140e+04  9.9220375767455786e+04  -3.8317587406863773e+05  1.5022100552568866e+06  -5.9702015529122930e+06  2.4031233086966179e+07  -9.7881363102520496e+07  4.0313039766738033e+08  -1.6777454907820525e+09  7.0516982328711205e+09  -9.8276455276658015e-01  6.5280636142777326e-01  4.6511687849675520e-01  8.4240453962967365e-02  1.6704171373058232e-03  9.9999999999999995e-07  
1.5544593477793428e-16  9.9999999999999967e-01  -8.6276656669243901e-01  3.6580432685047275e+00  -7.4706306512604250e+00  2.4595912392408167e+01  -6.8488130619987288e+01  2.2312055614656691e+02  -7.0814320880145760e+02  2.3923144513842003e+03  -8.1502633410858352e+03  2.8681772627415485e+04  -1.0249662517079370e+05  3.7421419182015996e+05  -1.3874648242326607e+06  5.2298658727315729e+06  -1.9990969113711670e+07  7.7473666355027869e+07  -3.0401095779090375e+08  1.2073048843899710e+09  -6.5038471593541813e-01  4.7287442353330056e-01  2.7777649560630385e-01  5.2681000663870180e-02  -5.9831047830954275e-05  9.9999999999999995e-07  
0.0000000000000000e+00  9.9999999999999944e-01  4.1876293004754145e-01  3.5376195537915658e+00  5.4997177320695174e+00  2.9774429763116441e+01  1.0408743199220113e+02  5.9053211291860259e+02  3.3886534620211096e+03  2.3325458700383904e+04  1.7181270448150160e+05  1.3597393330448209e+06  1.1220476114410615e+07  9.5659266481796265e+07  8.3428936858776987e+08  7.4039503557450771e+09  6.6587698553329124e+10  6.0524305386151160e+11  5.5487864810831084e+12  5.1234213252358453e+13  1.8688580241068634e-01  5.2504933179602986e-01  -6.3507468714439561e-02  2.0697868179357132e-03  7.6857585646665660e-06  9.9999999999999995e-07  
-3.1737418333230235e-16  1.0000000000000000e+00  2.8146444244733428e-02  1.1347977609801345e+00  7.3854224705073621e-02  1.4039540222590192e+00  1.5296080687510977e-01  1.8611250065923561e+00  2.9523245822756417e-01  2.6157059119114963e+00  5.5781189582735680e-01  3.8692160667118509e+00  1.0526454953575590e+00  5.9914955949955866e+00  2.0030601958858543e+00  9.6718954190412951e+00  3.8623445923243085e+00  1.6221730651473113e+01  7.5662262611467748e+00  2.8189833431755389e+01  -1.6791573024430953e-01  -8.8471843243754584e+00  6.1138152497560772e-01  4.1376301051211497e+00  -3.7576168395025294e-01  9.9999999999999995e-07  
2.5409963772238417e-17  1.0000000000000004e+00  1.9692607565582618e-01  1.7883556085391177e+00  7.8739494377067254e-01  4.1061724013000687e+00  2.8267920978985663e+00  1.1117621412082872e+01  1.0288129328333323e+01  3.4071710256129805e+01  3.8945765534157339e+01  1.1529554088639976e+02  1.5424544880692045e+02  4.2358140660579312e+02  6.3921238656344076e+02  1.6688986160082577e+03  2.7669225195912859e+03  6.9861542940173304e+03  1.2481182057037184e+04  3.0845588715976766e+04  4.0961934239750064e-01  -8.7371254451426694e-01  -2.1620317600123179e-01  4.0694384778315618e-01  -9.1218947952945145e-03  9.9999999999999995e-07  
-8.2312155441625875e-17  1.0000000000000007e+00  -2.1831337215897673e-01  2.6440239690342255e+00  -1.5541588731626241e+00  1.0693384663001986e+01  -1.0845954667333039e+01  5.6652022122016952e+01  -8.1619703725955631e+01  3.6466361702019816e+02  -6.6908382965427325e+02  2.7262850840577839e+03  -5.9492129853179194e+03  2.2972877322360342e+04  -5.6976812413909094e+04  2.1360653019597038e+05  -5.8367666198743181e+05  2.1578112711732732e+06  -6.3555598500587875e+06  2.3405589987178646e+07  -1.7879334387256701e-01  3.3992074703219172e-01  7.2317414722786508e-02  3.4288039403073657e-02  -6.2082835945938535e-04  9.9999999999999995e-07  
7.7063329471674782e-16  9.9999999999999956e-01  1.8019122091010786e+00  5.9096372599062832e+00  1.7011129149742050e+01  5.3291102156730069e+01  1.6790524670381345e+02  5.4275292895704422e+02  1.7804678080624594e+03  5.9327512891816277e+03  2.0029672655232938e+04  6.8460296114508528e+04  2.3663100423368823e+05  8.2650734413899097e+05  2.9151330532678613e+06  1.0376580405002847e+07  3.7257141760314547e+07  1.3487383292386609e+08  4.9207711997628266e+08  1.8087095628179429e+09  1.8105123894534723e+00  1.0431139201347537e+00  -1.0825367391752541e+00  2.1753777328991980e-01  -4.4314096270524047e-03  9.9999999999999995e-07  
5.8853517683643828e-16  9.9999999999999967e-01  -5.8395615211546037e-01  3.8109281369421653e+00  -7.4172517209853304e+00  3.3993417806948074e+01  -1.1752312935655689e+02  5.4323529270538756e+02  -2.4601491230812371e+03  1.2433218492209377e+04  -6.4864384265861183e+04  3.5744428052282654e+05  -2.0379718374889523e+06  1.2037036362159353e+07  -7.3135992427300096e+07  4.5617921718725604e+08  -2.9113464452581139e+09  1.8972744137592037e+10  -1.2599958380186089e+11  8.5140052159293176e+11  -2.7039043404482666e-01  5.3337378107872968e-01  9.5287047374994951e-02  6.5393638866335846e-03  -7.9454386966165561e-06  9.9999999999999995e-07  
-3.4599992656130366e-16  9.9999999999999967e-01  2.4709777305630640e-01  2.9143936663025314e+00  2.1409628977130191e+00  1.4068552040949829e+01  1.8978105538591731e+01  9.5149071903551857e+01  1.8822972466976660e+02  8.2553949725111295e+02  2.1003158426585310e+03  8.6736208050795431e+03  2.6145656843178123e+04  1.0596408058121263e+05  3.5925683065384085e+05  1.4620745735420787e+06  5.3932576863183370e+06  2.2309541169831749e+07  8.7650246807524562e+07  3.7069813563642079e+08  1.5222297444943772e-01  4.4618711908522030e-01  -5.4658830997557625e-02  1.2755327306510420e-02  -5.9468913369030955e-05  9.9999999999999995e-07  
2.2238229464931373e-17  1.0000000000000000e+00  1.8972678636641585e-01  3.0956032028969576e+00  1.9766168080664726e+00  1.6885337560233811e+01  2.2356845266062141e+01  1.3911622656278033e+02  3.0157083218355865e+02  1.6077518164007477e+03  4.9056890146199876e+03  2.4785734973328850e+04  9.5973525300013484e+04  4.8939568056689267e+05  2.2442851583527704e+06  1.1972742249618983e+07  6.2259384715848900e+07  3.5364098109841704e+08  2.0313106330526845e+09  1.2361228108742125e+10  9.3008693956736790e-02  5.0540605597477750e-01  -3.1142383843658507e-02  5.5073785898290004e-04  -7.3401035473410244e-07  9.9999999999999995e-07  
-5.2067853433054846e-16  1.0000000000000000e+00  2.7036019333037831e-01  2.9520226520839747e+00  2.3900586289429810e+00  1.4658939520072957e+01  2.1782821654429238e+01  1.0345520715030375e+02  2.2382093948096502e+02  9.4663629796343503e+02  2.6056468057785337e+03  1.0559044462112462e+04  3.4054491266756275e+04  1.3747074087202994e+05  4.9391774301999481e+05  2.0258735890285985e+06  7.8616864788926216e+06  3.3065586064742610e+07  1.3596366780719435e+08  5.8841326092085934e+08  1.6276400968882829e-01  4.5184751103357168e-01  -5.7868217042455553e-02  1.2292452059866387e-02  -1.6715710315656185e-04  9.9999999999999995e-07  
0.0000000000000000e+00  1.0000000000000004e+00  4.8457533386945077e-02  2.8235042542324260e+00  4.2099257322841238e-01  1.2624157220741301e+01  3.6785144203213962e+00  7.5611039323997645e+01  3.5344309733912759e+01  5.6017182816232503e+02  3.7578534450075040e+02  4.9011091382850964e+03  4.3909308910879163e+03  4.9138637193893075e+04  5.5895434963508305e+04  5.5277567121444375e+05  7.6884905535406840e+05  6.8692898597189914e+06  1.1345835472066384e+07  9.3179136556235477e+07  2.8096562299915043e-02  4.4477326847450294e-01  -9.3677478970037933e-03  9.9190197894097349e-03  -1.3589138333413946e-04  9.9999999999999995e-07  
-1.3517310541209045e-16  1.0000000000000000e+00  3.9949560115988131e-01  3.4666465552993784e+00  4.9896329675997571e+00  2.6819410347446336e+01  8.3314691413930461e+01  4.4049435387491553e+02  2.2226784332385073e+03  1.3912758628867577e+04  9.3093433849598732e+04  6.8496114025314536e+05  5.3204145406515701e+06  4.3274940968448699e+07  3.6340759554953426e+08  3.1285102950769258e+09  2.7443496807988384e+10  2.4433588154571121e+11  2.2013133492000820e+12  2.0025544297679395e+13  1.8171047598288517e-01  5.2210551010036010e-01  -6.1704840393770791e-02  2.1373866900125022e-03  -2.4007457879260259e-06  9.9999999999999995e-07  
3.6124045652268950e-17  1.0000000000000000e+00  -1.9512840648632507e-01  2.2509595884657507e+00  -1.0604620369796667e+00  7.0911976971541826e+00  -5.4173804667075807e+00  2.7583656370412651e+01  -2.8919690304586322e+01  1.2497544391055213e+02  -1.6407709170741924e+02  6.3752133733109463e+02  -9.8974379216758882e+02  3.5809967016232208e+03  -6.3252450246641120e+03  2.1804773069802894e+04  -4.2641045787627401e+04  1.4226965646898604e+05  -3.0195525286388048e+05  9.8591929851352784e+05  -2.4749030750330292e-01  3.4710827255496186e-02  1.1967577357513799e-01  1.0977704316472475e-01  -2.2966358504422591e-03  9.9999999999999995e-07  
