#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-2.5235913172063203e-15  1.0000000000000080e+00  -1.4674566669512937e-01  2.0954321426856213e+00  -8.3583446898550440e-01  5.6650729676021356e+00  1.5413931122153665e-01  5.8592942482030674e-01  -3.9832594138463612e-01  -3.9537524129734875e-01  1.2641005140987380e-01  1.0282305570686398e-01  
2.3731389160770846e-15  9.9999999999998324e-01  -2.8484080448575627e-01  2.0900555831451086e+00  -1.6461362799712482e+00  5.5488966150278953e+00  2.2131154699348290e+00  2.5926560624423383e+00  -4.3737505753519699e+00  -2.7786613120969799e+00  1.5337758312454104e+00  8.3894956893504413e-01  
-2.5230452313825512e-15  1.0000000000000366e+00  -2.4856208812522407e-01  1.9033950310307721e+00  -1.7799654100015470e+00  5.6457920314595960e+00  2.9142195713271626e+00  -1.7926532588023765e+00  -5.3604744292973923e+00  -6.9997654584407806e-02  2.0042959719772888e+00  5.5967626032514728e-01  
-1.1276495581150413e-15  1.0000000000000013e+00  -1.6112047898629200e-01  1.3746225521643129e+00  -8.4735321954810794e-01  3.6714643483618485e+00  5.7301596621976469e-01  -5.0523534692077563e+00  -1.8793875467120289e+00  2.1958370742306155e+00  1.0257349942961003e+00  1.1204857406882035e-01  
-3.6353517180532813e-15  9.9999999999998557e-01  -1.9741704355180287e-01  2.1865206981890424e+00  -9.4147701132296491e-01  5.6650054025857921e+00  8.3494151286260879e-02  2.9928451786336687e+00  -6.0064188020781994e-01  -2.2020766050333256e+00  2.2586565707870970e-01  4.4075744175431097e-01  
-1.3817655865573219e-14  1.0000000000000373e+00  -3.0576371612365305e-01  1.7604373186616313e+00  -1.5970614348510959e+00  5.9813534867224138e+00  -2.6222505889491132e-01  -1.8253230317206217e+00  -3.2642050949194601e-01  8.1160591972208884e-01  2.8035059451588074e-01  2.4375297847780121e-02  
1.2653614088965886e-14  1.0000000000000127e+00  -1.3949648791071312e-01  2.2167397514861653e+00  -7.5921843926497812e-01  5.5402576770070473e+00  7.0571476313966219e-01  5.6104064194413290e+00  -1.5509428137881569e+00  -4.4262445005330449e+00  5.0798379677930838e-01  9.1168490603477592e-01  
-3.4413462413714220e-16  9.9999999999999822e-01  -2.1557622824366074e-01  2.1014790120527569e+00  -1.1328856295968746e+00  5.6451629609622831e+00  1.6276289397591392e-01  9.1176775377350006e-01  -5.7276249439245119e-01  -6.8032381776401207e-01  2.0029829326164522e-01  1.6708589828715448e-01  
-2.2797617175458497e-15  1.0000000000000087e+00  -2.9517675173503655e-01  1.8127721267299151e+00  -6.3528033709640230e-01  5.4086838585418509e+00  -1.4246551690545570e+00  -7.6857746367847879e-01  1.3329928009732819e+00  2.8930984039078456e-01  -2.3501754183319779e-01  2.6908549006092825e-02  
-1.6003636298422537e-14  1.0000000000000664e+00  -2.4453558106998194e-01  2.2107002806621177e+00  -1.4114497903885843e+00  5.4813868353455204e+00  4.1964379721641167e+00  1.2325308051331472e+01  -8.9941512577317368e+00  -1.1422108895484275e+01  3.2299617034233656e+00  2.8444533565934722e+00  
